"","Bag_ID","Litter_type","Envelope_mass_g","Envelope_tare_g","Litter_mass_g","Reweighed_Litter_mass_g","Notes","Litter_mass_final_g","X","Transect","ID","Remarks","Time","Geometry","Latitude","Longitude","Elevation","Ortho.Height","Instrument.Ht","Fix.ID","Horizontal.Accuracy","Vertical.Accuracy","PDOP","HDOP","VDOP","Satellites.in.View","Satellites.in.Use","Top_layer","Top_layer_other","Lower_1","Lower_1_other","Lower_2","Lower_2_other","Lower_3","Lower_3_other","Soil_surface","Soil_surface_other","Microsite","Microsite_other","Top_height","Litter","Litter_other","Litter_depth_center","Litter_depth_north","Litter_depth_east","Litter_depth_south","Litter_depth_west","Nearby_canopy_1","Nearby_canopy_2","Nearby_canopy_3","Nearby_canopy_4","Nearby_canopy_5","Photo","Quadrat_checklist","Site","Season"
"252",1155,"ReproductiveParts",1.3584,1.3274,0.031,NA,"",0.031,549,"ONAQ242",12,40,"27-05-2025 09:55:39.250 -0700","POINTZ(-112.470164485 40.196071377 1690.604)",40.196071377,-112.470164485,1690.604,0,1.74,2,0.1,0.19,0.98,0.53,0.82,36,28,"D-OTHER","BRTE","N",NA,"N",NA,"N",NA,"OTHER","MOSS","WOOD",NA,1,"H_W_B",NA,4,10,3,1,1,"B-BRTE_L-BRTE_L-PGRASS_L-FORB_D-FORB_D-ARTR_patch","L-ARTR_49NE_65H_110L_70P","L-ARTR_65E_40H_75L_45P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"253",1156,"Ambiguous",2.1492,1.3242,0.825,NA,"",0.825,554,"ONAQ242",17,35,"27-05-2025 10:05:20.250 -0700","POINTZ(-112.470164998 40.196025533 1690.77)",40.196025533,-112.470164998,1690.77,0,1.74,2,0.1,0.21,0.93,0.51,0.77,36,29,"N",NA,"N",NA,"N",NA,"N",NA,"CRST",NA,"OPEN",NA,0,"OTHER","H_DUNG",0,2,3,0,2,"L-PGRASS_D-FORB_L-FORB_D-ARTR_D-BRTE_patch","L-ARTR_35E_75H_75L_70P","L-ARTR_80SE_75H_100L_70P",NA,NA,"20250527170620.jpg","Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"254",1156,"ReproductiveParts",1.3557,1.3243,0.0314,NA,"",0.0314,554,"ONAQ242",17,35,"27-05-2025 10:05:20.250 -0700","POINTZ(-112.470164998 40.196025533 1690.77)",40.196025533,-112.470164998,1690.77,0,1.74,2,0.1,0.21,0.93,0.51,0.77,36,29,"N",NA,"N",NA,"N",NA,"N",NA,"CRST",NA,"OPEN",NA,0,"OTHER","H_DUNG",0,2,3,0,2,"L-PGRASS_D-FORB_L-FORB_D-ARTR_D-BRTE_patch","L-ARTR_35E_75H_75L_70P","L-ARTR_80SE_75H_100L_70P",NA,NA,"20250527170620.jpg","Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"255",1157,"Grass",1.5214,1.2413,0.2801,NA,"",0.2801,691,"ONAQ250",44,10,"27-05-2025 08:22:46.000 -0700","POINTZ(-112.488839133 40.188013292 1757.145)",40.188013292,-112.488839133,1757.145,0,1.74,2,0.1,0.22,0.91,0.52,0.75,38,29,"N",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,0,"H_W_B",NA,1,0,1,2,0,"L-PGRASS_L-SUBS_patch","L-ARTR_95NW_35H_75L_35P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"256",1158,"Grass",1.3696,1.3391,0.0305,NA,"",0.0305,686,"ONAQ250",37,15,"27-05-2025 08:16:38.750 -0700","POINTZ(-112.488837697 40.188058927 1756.857)",40.188058927,-112.488837697,1756.857,0,1.74,2,0.098,0.21,0.9,0.51,0.74,38,29,"N",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,0,"H_W",NA,1,0,0,0,1,"L-PGRASS_L-ARTR_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"257",1159,"Grass",1.6639,1.3239,0.34,NA,"resorted and reweighed 15-Jun-2026",0.34,676,"ONAQ250",26,25,"27-05-2025 07:59:53.500 -0700","POINTZ(-112.488843232 40.188150012 1756.204)",40.188150012,-112.488843232,1756.204,0,1.74,2,0.099,0.22,1.02,0.54,0.87,35,28,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"CANOPY",NA,35,"H_W",NA,2,1,1,3,1,"L-PGRASS_L-SUBS_L-FORB_patch","L-ARTR_35SE_45H_45L_40P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"258",1161,"Grass",1.4855,1.3441,0.1414,NA,"resorted and reweighed 15-Jun-2026",0.1414,661,"ONAQ250",11,40,"27-05-2025 07:41:15.250 -0700","POINTZ(-112.488846847 40.188283983 1755.069)",40.188283983,-112.488846847,1755.069,0,1.74,2,0.1,0.22,0.98,0.52,0.83,34,29,"N",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,0,"H_W_B",NA,1,0,1,1,1,"L-PGRASS_L-FORB_patch","L-ARTR_70SE_40H_70L_55P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"259",1161,"ReproductiveParts",1.3635,1.3326,0.0309,NA,"",0.0309,661,"ONAQ250",11,40,"27-05-2025 07:41:15.250 -0700","POINTZ(-112.488846847 40.188283983 1755.069)",40.188283983,-112.488846847,1755.069,0,1.74,2,0.1,0.22,0.98,0.52,0.83,34,29,"N",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,0,"H_W_B",NA,1,0,1,1,1,"L-PGRASS_L-FORB_patch","L-ARTR_70SE_40H_70L_55P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"260",1162,"ReproductiveParts",1.354,1.3215,0.0325,NA,"",0.0325,651,"ONAQ250",1,50,"27-05-2025 07:26:42.750 -0700","POINTZ(-112.488848255 40.188374308 1754.395)",40.188374308,-112.488848255,1754.395,0,1.74,2,0.1,0.24,1.05,0.54,0.9,36,28,"N",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"WOOD",NA,0,"H_W_B",NA,0,1,1,1,1,"L-PGRASS_L-FORB_patch","L-ARTR_60NE_40H_65L_60P","L-ARTR_40N_30H_50L_45P","L-ARTR_25NW_30H_70L_55P","L-ARTR_90W_45H_100L_80P",NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"261",1163,"Ambiguous",1.8352,1.3117,0.5235,NA,"",0.5235,656,"ONAQ250",6,45,"27-05-2025 07:34:56.250 -0700","POINTZ(-112.488848855 40.188329412 1754.825)",40.188329412,-112.488848855,1754.825,0,1.74,2,0.1,0.23,1.04,0.54,0.89,33,28,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_W_B",NA,2,1,3,0,3,"L-PGRASS_L-FORB_patch","L-ARTR_80SE_30H_55L_35P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"262",1163,"Grass",3.7752,3.1161,0.6591,NA,"resorted and reweighed 15-Jun-2026",0.6591,656,"ONAQ250",6,45,"27-05-2025 07:34:56.250 -0700","POINTZ(-112.488848855 40.188329412 1754.825)",40.188329412,-112.488848855,1754.825,0,1.74,2,0.1,0.23,1.04,0.54,0.89,33,28,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_W_B",NA,2,1,3,0,3,"L-PGRASS_L-FORB_patch","L-ARTR_80SE_30H_55L_35P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"263",1163,"Leaves",1.4826,1.315,0.1676,NA,"resorted and reweighed 15-Jun-2026",0.1676,656,"ONAQ250",6,45,"27-05-2025 07:34:56.250 -0700","POINTZ(-112.488848855 40.188329412 1754.825)",40.188329412,-112.488848855,1754.825,0,1.74,2,0.1,0.23,1.04,0.54,0.89,33,28,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_W_B",NA,2,1,3,0,3,"L-PGRASS_L-FORB_patch","L-ARTR_80SE_30H_55L_35P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"264",1167,"Ambiguous",2.5809,1.3278,1.2531,NA,"",1.2531,356,"ONAQ231",52,5,"27-05-2025 16:24:21.250 -0700","POINTZ(-112.42341861 40.187139373 1584.587)",40.187139373,-112.42341861,1584.587,0,1.74,2,0.11,0.26,1.18,0.62,1.01,34,24,"L-OTHER","ARTR","D-OTHER","BRTE","N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,50,"H_W",NA,4,10,8,3,3,"L-GUSA_L-ATCO_L-ARTR_L-SHRUB_D-BRTE_patch",NA,NA,NA,NA,"20250527232446.jpg","Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"265",1167,"Leaves",1.4311,1.3036,0.1275,NA,"",0.1275,356,"ONAQ231",52,5,"27-05-2025 16:24:21.250 -0700","POINTZ(-112.42341861 40.187139373 1584.587)",40.187139373,-112.42341861,1584.587,0,1.74,2,0.11,0.26,1.18,0.62,1.01,34,24,"L-OTHER","ARTR","D-OTHER","BRTE","N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,50,"H_W",NA,4,10,8,3,3,"L-GUSA_L-ATCO_L-ARTR_L-SHRUB_D-BRTE_patch",NA,NA,NA,NA,"20250527232446.jpg","Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"266",1168,"Ambiguous",1.9616,1.3356,0.626,NA,"",0.626,351,"ONAQ231",45,10,"27-05-2025 16:18:04.750 -0700","POINTZ(-112.423426078 40.187185645 1584.582)",40.187185645,-112.423426078,1584.582,0,1.74,2,0.11,0.26,1.08,0.59,0.9,31,26,"D-OTHER","BRTE","N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,10,"LT-H",NA,2,1,2,0,0,"L-BRTE_D-BRTE_patch","L-ATCO_30NE_50H_100L_95P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"267",1168,"Grass",1.5356,1.3191,0.2165,NA,"",0.2165,351,"ONAQ231",45,10,"27-05-2025 16:18:04.750 -0700","POINTZ(-112.423426078 40.187185645 1584.582)",40.187185645,-112.423426078,1584.582,0,1.74,2,0.11,0.26,1.08,0.59,0.9,31,26,"D-OTHER","BRTE","N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,10,"LT-H",NA,2,1,2,0,0,"L-BRTE_D-BRTE_patch","L-ATCO_30NE_50H_100L_95P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"268",1170,"ReproductiveParts",1.3409,1.3168,0.0241,NA,"",0.0241,336,"ONAQ231",29,25,"27-05-2025 16:00:06.500 -0700","POINTZ(-112.423431887 40.18732078 1586.481)",40.18732078,-112.423431887,1586.481,0,1.74,2,0.1,0.22,1,0.55,0.83,32,27,"N",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,0,"H_W_B",NA,0,0,0,1,2,"L-ACHY_L-GUSA_patch","D-SHRUB_15E","L-ATCO_70E_40H_70L_60P","D-SHRUB_10W","L-ARTR_65NW_35H_35L_30P",NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"269",1171,"Forbs",1.3674,1.3219,0.0455,NA,"",0.0455,696,"ONAQ250",49,5,"27-05-2025 08:30:05.000 -0700","POINTZ(-112.4888339 40.187970073 1757.607)",40.187970073,-112.4888339,1757.607,0,1.74,2,0.098,0.2,0.86,0.5,0.7,39,30,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,20,"LT-H",NA,2,0,1,1,1,"L-PGRASS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"270",1171,"Grass",1.6028,1.3217,0.2811,NA,"",0.2811,696,"ONAQ250",49,5,"27-05-2025 08:30:05.000 -0700","POINTZ(-112.4888339 40.187970073 1757.607)",40.187970073,-112.4888339,1757.607,0,1.74,2,0.098,0.2,0.86,0.5,0.7,39,30,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,20,"LT-H",NA,2,0,1,1,1,"L-PGRASS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"271",1172,"Grass",1.4585,1.3102,0.1483,NA,"",0.1483,671,"ONAQ250",21,30,"27-05-2025 07:53:45.000 -0700","POINTZ(-112.488845462 40.188194138 1756.025)",40.188194138,-112.488845462,1756.025,0,1.74,2,0.097,0.22,1.03,0.53,0.88,36,28,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,25,"H_W_B",NA,1,1,1,0,0,"L-PGRASS_L-FORB_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"272",1173,"Ambiguous",9.1022,3.1678,5.9344,NA,"resieved and reweighed 03-Jun-2026",5.9344,539,"ONAQ242",1,50,"27-05-2025 09:35:09.250 -0700","POINTZ(-112.470170227 40.196162643 1690.88)",40.196162643,-112.470170227,1690.88,0,1.74,2,0.11,0.2,0.96,0.53,0.8,35,28,"L-OTHER","ARTR","L-PGRASS",NA,"D-OTHER","BRTE","D-FORB",NA,"SOIL",NA,"CANOPY",NA,75,"H_W_B",NA,5,4,3,4,3,"L-PGRASS_D-BRTE_L-FORB_patch","L-ARTR_30SE_85H_140L_100P","L-ARTR_80NW_60H_75L_80P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"273",1173,"Leaves",2.0515,1.3108,0.7407,NA,"",0.7407,539,"ONAQ242",1,50,"27-05-2025 09:35:09.250 -0700","POINTZ(-112.470170227 40.196162643 1690.88)",40.196162643,-112.470170227,1690.88,0,1.74,2,0.11,0.2,0.96,0.53,0.8,35,28,"L-OTHER","ARTR","L-PGRASS",NA,"D-OTHER","BRTE","D-FORB",NA,"SOIL",NA,"CANOPY",NA,75,"H_W_B",NA,5,4,3,4,3,"L-PGRASS_D-BRTE_L-FORB_patch","L-ARTR_30SE_85H_140L_100P","L-ARTR_80NW_60H_75L_80P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"274",1173,"ReproductiveParts",1.3338,1.3177,0.0161,NA,"",0.0161,539,"ONAQ242",1,50,"27-05-2025 09:35:09.250 -0700","POINTZ(-112.470170227 40.196162643 1690.88)",40.196162643,-112.470170227,1690.88,0,1.74,2,0.11,0.2,0.96,0.53,0.8,35,28,"L-OTHER","ARTR","L-PGRASS",NA,"D-OTHER","BRTE","D-FORB",NA,"SOIL",NA,"CANOPY",NA,75,"H_W_B",NA,5,4,3,4,3,"L-PGRASS_D-BRTE_L-FORB_patch","L-ARTR_30SE_85H_140L_100P","L-ARTR_80NW_60H_75L_80P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"275",1174,"Ambiguous",1.5555,1.3234,0.2321,NA,"",0.2321,544,"ONAQ242",7,45,"27-05-2025 09:45:34.500 -0700","POINTZ(-112.470169083 40.196115355 1690.908)",40.196115355,-112.470169083,1690.908,0,1.74,2,0.1,0.19,0.97,0.53,0.81,36,29,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"OTHER","MOSS","OPEN",NA,20,"LT-H",NA,3,1,4,1,1,"L-PGRASS_D-FORB_D-BRTE_ D-PGRASS_D-ARTR_patch","L-ARTR_35W_80H_165L_90P","L-ARTR_NW_20NW_25H_55L_20P","L-ARTR_70SE_90H_100L_60P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"276",1174,"Forbs",1.3789,1.3167,0.0622,NA,"",0.0622,544,"ONAQ242",7,45,"27-05-2025 09:45:34.500 -0700","POINTZ(-112.470169083 40.196115355 1690.908)",40.196115355,-112.470169083,1690.908,0,1.74,2,0.1,0.19,0.97,0.53,0.81,36,29,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"OTHER","MOSS","OPEN",NA,20,"LT-H",NA,3,1,4,1,1,"L-PGRASS_D-FORB_D-BRTE_ D-PGRASS_D-ARTR_patch","L-ARTR_35W_80H_165L_90P","L-ARTR_NW_20NW_25H_55L_20P","L-ARTR_70SE_90H_100L_60P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"277",1174,"Grass",3.3642,3.062,0.3022,NA,"",0.3022,544,"ONAQ242",7,45,"27-05-2025 09:45:34.500 -0700","POINTZ(-112.470169083 40.196115355 1690.908)",40.196115355,-112.470169083,1690.908,0,1.74,2,0.1,0.19,0.97,0.53,0.81,36,29,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"OTHER","MOSS","OPEN",NA,20,"LT-H",NA,3,1,4,1,1,"L-PGRASS_D-FORB_D-BRTE_ D-PGRASS_D-ARTR_patch","L-ARTR_35W_80H_165L_90P","L-ARTR_NW_20NW_25H_55L_20P","L-ARTR_70SE_90H_100L_60P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"278",1174,"Leaves",1.3673,1.3201,0.0472,NA,"",0.0472,544,"ONAQ242",7,45,"27-05-2025 09:45:34.500 -0700","POINTZ(-112.470169083 40.196115355 1690.908)",40.196115355,-112.470169083,1690.908,0,1.74,2,0.1,0.19,0.97,0.53,0.81,36,29,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"OTHER","MOSS","OPEN",NA,20,"LT-H",NA,3,1,4,1,1,"L-PGRASS_D-FORB_D-BRTE_ D-PGRASS_D-ARTR_patch","L-ARTR_35W_80H_165L_90P","L-ARTR_NW_20NW_25H_55L_20P","L-ARTR_70SE_90H_100L_60P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"279",1175,"Ambiguous",4.1408,1.3201,2.8207,NA,"resieved and reweighed 03-Jun-2026",2.8207,559,"ONAQ242",23,30,"27-05-2025 10:16:28.000 -0700","POINTZ(-112.470163753 40.195981868 1691.14)",40.195981868,-112.470163753,1691.14,0,1.74,2,0.1,0.22,0.93,0.51,0.77,38,29,"L-PGRASS",NA,"L-OTHER","ARTR","N",NA,"N",NA,"OTHER","MOSS","CANOPY",NA,60,"H_W",NA,2,2,1,0,5,"L-PGRASS_D-FORB_D-ARTR_D-BRTE_patch","L-ARTR_90W_80H_100L_75P","L-ARTR_90NW_85H_110L_70P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"280",1175,"Leaves",1.7888,1.3236,0.4652,NA,"",0.4652,559,"ONAQ242",23,30,"27-05-2025 10:16:28.000 -0700","POINTZ(-112.470163753 40.195981868 1691.14)",40.195981868,-112.470163753,1691.14,0,1.74,2,0.1,0.22,0.93,0.51,0.77,38,29,"L-PGRASS",NA,"L-OTHER","ARTR","N",NA,"N",NA,"OTHER","MOSS","CANOPY",NA,60,"H_W",NA,2,2,1,0,5,"L-PGRASS_D-FORB_D-ARTR_D-BRTE_patch","L-ARTR_90W_80H_100L_75P","L-ARTR_90NW_85H_110L_70P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"281",1175,"ReproductiveParts",1.3482,1.3279,0.0203,NA,"",0.0203,559,"ONAQ242",23,30,"27-05-2025 10:16:28.000 -0700","POINTZ(-112.470163753 40.195981868 1691.14)",40.195981868,-112.470163753,1691.14,0,1.74,2,0.1,0.22,0.93,0.51,0.77,38,29,"L-PGRASS",NA,"L-OTHER","ARTR","N",NA,"N",NA,"OTHER","MOSS","CANOPY",NA,60,"H_W",NA,2,2,1,0,5,"L-PGRASS_D-FORB_D-ARTR_D-BRTE_patch","L-ARTR_90W_80H_100L_75P","L-ARTR_90NW_85H_110L_70P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"282",1176,"Ambiguous",2.393,1.3041,1.0889,NA,"",1.0889,564,"ONAQ242",30,25,"27-05-2025 10:30:45.250 -0700","POINTZ(-112.47015603 40.195937167 1691.077)",40.195937167,-112.47015603,1691.077,0,1.74,2,0.1,0.23,0.92,0.5,0.77,38,30,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_W_B",NA,2,1,4,2,0,"L-BRTE_D-BRTE_D-FORB_L-PGRASS_L-GUSA_patch","L-GUSA_45SW_35H_50L_40P","L-ARTR_65W_55H_80L_70P","L-ARTR_40NE_80H_150L_90P","L-ARTR_80NW_65H_100L_70P","20250527173107.jpg","Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"283",1176,"Leaves",1.3248,1.3043,0.0205,NA,"",0.0205,564,"ONAQ242",30,25,"27-05-2025 10:30:45.250 -0700","POINTZ(-112.47015603 40.195937167 1691.077)",40.195937167,-112.47015603,1691.077,0,1.74,2,0.1,0.23,0.92,0.5,0.77,38,30,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_W_B",NA,2,1,4,2,0,"L-BRTE_D-BRTE_D-FORB_L-PGRASS_L-GUSA_patch","L-GUSA_45SW_35H_50L_40P","L-ARTR_65W_55H_80L_70P","L-ARTR_40NE_80H_150L_90P","L-ARTR_80NW_65H_100L_70P","20250527173107.jpg","Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"284",1176,"ReproductiveParts",1.3434,1.3117,0.0317,NA,"",0.0317,564,"ONAQ242",30,25,"27-05-2025 10:30:45.250 -0700","POINTZ(-112.47015603 40.195937167 1691.077)",40.195937167,-112.47015603,1691.077,0,1.74,2,0.1,0.23,0.92,0.5,0.77,38,30,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_W_B",NA,2,1,4,2,0,"L-BRTE_D-BRTE_D-FORB_L-PGRASS_L-GUSA_patch","L-GUSA_45SW_35H_50L_40P","L-ARTR_65W_55H_80L_70P","L-ARTR_40NE_80H_150L_90P","L-ARTR_80NW_65H_100L_70P","20250527173107.jpg","Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"285",1177,"Ambiguous",4.2403,3.1997,1.0406,NA,"",1.0406,569,"ONAQ242",35,20,"27-05-2025 10:39:27.000 -0700","POINTZ(-112.470153167 40.19589282 1690.203)",40.19589282,-112.470153167,1690.203,0,1.74,2,0.1,0.28,0.94,0.51,0.79,41,29,"D-FORB",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,1,"H_W_B",NA,2,1,3,4,1,"L-PGRASS_D-PGRASS_L-BRTE_D-BRTE_D-ARTR_D-FORB_L-GUSA_patch","L-ARTR_60N_35H_25L_20P","L-ARTR_10W_85H_156L_100P","L-ARTR_30E_65H_110L_80P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"286",1177,"Grass",3.5044,3.1188,0.3856,NA,"",0.3856,569,"ONAQ242",35,20,"27-05-2025 10:39:27.000 -0700","POINTZ(-112.470153167 40.19589282 1690.203)",40.19589282,-112.470153167,1690.203,0,1.74,2,0.1,0.28,0.94,0.51,0.79,41,29,"D-FORB",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,1,"H_W_B",NA,2,1,3,4,1,"L-PGRASS_D-PGRASS_L-BRTE_D-BRTE_D-ARTR_D-FORB_L-GUSA_patch","L-ARTR_60N_35H_25L_20P","L-ARTR_10W_85H_156L_100P","L-ARTR_30E_65H_110L_80P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"287",1177,"Leaves",1.3652,1.3099,0.0553,NA,"",0.0553,569,"ONAQ242",35,20,"27-05-2025 10:39:27.000 -0700","POINTZ(-112.470153167 40.19589282 1690.203)",40.19589282,-112.470153167,1690.203,0,1.74,2,0.1,0.28,0.94,0.51,0.79,41,29,"D-FORB",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,1,"H_W_B",NA,2,1,3,4,1,"L-PGRASS_D-PGRASS_L-BRTE_D-BRTE_D-ARTR_D-FORB_L-GUSA_patch","L-ARTR_60N_35H_25L_20P","L-ARTR_10W_85H_156L_100P","L-ARTR_30E_65H_110L_80P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"288",1177,"ReproductiveParts",1.3482,1.3264,0.0218,NA,"",0.0218,569,"ONAQ242",35,20,"27-05-2025 10:39:27.000 -0700","POINTZ(-112.470153167 40.19589282 1690.203)",40.19589282,-112.470153167,1690.203,0,1.74,2,0.1,0.28,0.94,0.51,0.79,41,29,"D-FORB",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,1,"H_W_B",NA,2,1,3,4,1,"L-PGRASS_D-PGRASS_L-BRTE_D-BRTE_D-ARTR_D-FORB_L-GUSA_patch","L-ARTR_60N_35H_25L_20P","L-ARTR_10W_85H_156L_100P","L-ARTR_30E_65H_110L_80P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"289",1178,"Ambiguous",5.9974,3.1306,2.8668,NA,"resorted and reweiged 04-Jun-2026",2.8668,574,"ONAQ242",40,15,"27-05-2025 10:49:47.250 -0700","POINTZ(-112.470148837 40.195848043 1690.529)",40.195848043,-112.470148837,1690.529,0,1.74,2,0.1,0.29,0.95,0.52,0.79,39,29,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_W_B",NA,1,5,1,3,5,"L-PGRASS_D-PGRASS_L-BRTE_D-BRTE_patch","L-ARTR_35E_55H_75L_50P","L-ARTR_45NE_60H_70L_60P","L-ARTR_55NW_90H_110L_80P","L-ARTR_25SW_100H_130L_90P",NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"290",1178,"Grass",5.1573,3.118,2.0393,NA,"",2.0393,574,"ONAQ242",40,15,"27-05-2025 10:49:47.250 -0700","POINTZ(-112.470148837 40.195848043 1690.529)",40.195848043,-112.470148837,1690.529,0,1.74,2,0.1,0.29,0.95,0.52,0.79,39,29,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_W_B",NA,1,5,1,3,5,"L-PGRASS_D-PGRASS_L-BRTE_D-BRTE_patch","L-ARTR_35E_55H_75L_50P","L-ARTR_45NE_60H_70L_60P","L-ARTR_55NW_90H_110L_80P","L-ARTR_25SW_100H_130L_90P",NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
"291",1178,"Leaves",1.4569,1.3099,0.147,NA,"",0.147,574,"ONAQ242",40,15,"27-05-2025 10:49:47.250 -0700","POINTZ(-112.470148837 40.195848043 1690.529)",40.195848043,-112.470148837,1690.529,0,1.74,2,0.1,0.29,0.95,0.52,0.79,39,29,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_W_B",NA,1,5,1,3,5,"L-PGRASS_D-PGRASS_L-BRTE_D-BRTE_patch","L-ARTR_35E_55H_75L_50P","L-ARTR_45NE_60H_70L_60P","L-ARTR_55NW_90H_110L_80P","L-ARTR_25SW_100H_130L_90P",NA,"Quadrat_photo||Canopy_photo||Litter_collection","ONAQ","S25"
